file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,co2_mean,h2o_mean,dew point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2015-09-05T140000_AIU-0305.ghg,2015-09-05,14:30,248.604,1,18000,18000,0.15844599365798215,1,-4.2402216358122775,1,331.05050715434044,1,-23.577713281215196,1,7.5463932335152863,1,-9999.0,-9999.0,2.1755346178824615,-7.2911304127598502,0.81264128941262281,-0.16620345241119519,-9999.0,1.4075445013999725E-011,8.7699442746533913E-013,-9999.0,16.571196495490142,413.70407302024637,424.65007962300683,-0.29999999999999999,0,1032.4964481423744,25.776532557059859,26.458542027031985,-0.29999999999999999,0,-9999.0,-9999.0,-9999.0,-9999.0,1,303.33128976186117,300.86693675500726,101016.26396217127,1.1584707751397387,1019.9313527343913,2.4965250586029566E-002,0.48900628153179054,1.8605586314310994E-002,2583.2123195000540,3702.9968297250998,1.6060471022298104E-002,69.760046748185431,1119.7845102250456,294.79124947207055,-1.8427050611461413,-1.5197380842727619,7.6522236124047280E-002,2.3897743491351506,-2.8901371794758459E-015,8.4939219795205278E-016,2.3897743491351506,7.3067663519457060,0.48650187638523518,219.51349812361474,1.8349643578711174,-9999.0,0.36982655337073866,1.5670590509833573,1051.3018406913363,1.6392057288387865E-003,-1.2808382842426597E-002,-9.7036347955004841E-003,0,34.834582079217057,-5.2862822231989606,11.957584782331843,29.776076831460433,45.410395925535283,63.688725960937994,95.417317094858362,0.15685056647608234,1.0101716379975145,14.218530189196628,1.0210221683814125,281.65873465019041,1.1472242747743078,-23.079218523168457,1.1472242747743078,6.4204933186637065,1.1472242747743078,-9999.0,1.0000000000000000,800001009,800000019,800000009,800000019,800001119,800011119,899999999,899999999,89999,89999,89,89,12,11,0,9,249,73,0,0,0,0,0,0,17690,4,0,0,0,101,0,0,15004,0,16,18000,18000,18000,18000,78,1.0733228820960981,1.8111804261671303,0.24961479370348635,0.23144356935213822,0.91064382628902574,21179.851122938420,-9999.0,1.2033686134689714E-002,-2.3079218523168459E-002,6.4204933186637065,-9999.0,297.47060043843567,100886.67133333332,406.18445815637364,25.299340325158472,21.175599537640736,78.343493946958020,-0.92520215295969899,0.95009330877134357,-0.14068400929955502,-0.11593453867790500,4.6914392030105986E-002,1.4696493664450021,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-05T143000_AIU-0305.ghg,2015-09-05,15:00,248.624,1,18000,17863,7.0594748163472623E-002,1,237.13772659763180,1,-252.89487226906164,1,60.706595847038869,1,-5.7785376672755611,1,-9999.0,-9999.0,2.7439358510197827,-15.288530399570114,1.1725310169343215,-0.34933625976097454,-9999.0,4.6023552462103494E-011,1.6936728722866431E-012,-9999.0,17.743032218831484,445.22814672039476,452.64447992940950,0.40000000000000002,0,652.94595339825491,16.384455213441065,16.657377265216393,-0.50000000000000000,0,-9999.0,-9999.0,-9999.0,-9999.0,1,304.88499643077779,303.30669333555500,101016.26396217127,1.1531712093624429,1014.7523526763052,2.5093126204654804E-002,-0.37444924083945635,1.1766086281834962E-002,1646.9252758043726,4267.2567638113478,1.0203243183932863E-002,38.594473380912824,2620.3314880069752,287.63195586166387,-2.5643948397339744,-0.96605577691384847,0.11787723025824143,2.7241077081070380,4.0770755120573788E-014,2.5938944310351086E-015,2.7241077081070380,21.209781751814425,19.357664398870341,200.79107623271227,2.4718027484644800,-9999.0,0.24742256286657296,1.6391870354089504,-5.6201036740599211,-0.30663135414281439,-0.93769290167866515,0.81904448994255052,0,23.253884437020456,-3.5288666773781809,7.9823060326053090,19.877070666500899,30.313786934213056,42.515517196926972,63.695992102576803,6.9872530465458813E-002,1.0103362178699229,218.11872992677834,1.0218176503556327,-232.27911502745144,1.1532017157392087,44.581705175302218,1.1532017157392087,-5.3074765947785716,1.1532017157392087,-9999.0,1.0000000000000000,800001009,800000019,800000009,800000019,811111009,811111109,899999999,899999999,89999,89999,89,89,26,7,5,22,324,47,0,0,0,0,0,0,18000,7,0,0,0,101,0,3722,18000,0,16,18000,18000,18000,18000,52,1.9082013264079316,1.0633126039301271,0.30686014047984222,21.732699308922246,3.2650130105305815,56993.353733259712,-9999.0,0.18639707897720625,4.4581705175302216E-002,-5.3074765947785716,-9999.0,296.38073215908469,100383.84661111113,434.53508884187585,16.017210881256968,13.195610855553163,51.767892320897396,6.5405353629893321,0.18312103826635112,-0.22272796426265265,-9.2252257419782629E-002,7.0292209833714897E-002,1.6178713355979306,9999.9902343750000,9999.9902343750000,9999.9902343750000
not_enough_data,2015-09-05,15:30,248.645,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2015-09-05T153000_AIU-0305.ghg,2015-09-05,16:00,248.666,1,18000,17473,0.54679190933419941,2,136.08326320528741,0,147.25489795485186,1,1.5019711087291863,1,3.3673732723219216,1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.3250045327799049E-012,-1.2725335445732342E-013,-9999.0,18.527137198315661,466.36179129595831,474.83688297501322,0.0000000000000000,1,709.06380238994586,17.848427497787483,18.172783099369600,0.40000000000000002,0,-9999.0,-9999.0,-9999.0,-9999.0,1,305.84115583348785,304.11709225400426,101016.26396217127,1.1494705193092587,1015.5859986415652,2.5171821545012157E-002,0.21820578804646051,1.2777329937991735E-002,1793.2407156088584,4469.1034426499618,1.1115839617765843E-002,40.125289974168815,2675.8627270411034,288.95563064008411,-1.2777183410749604,9.4343971773293955E-002,7.7315317366426606E-002,1.3042529105362515,2.0298854399793732E-014,-1.7946671939592415E-016,1.3042529105362515,24.349645090249641,44.222933628182645,175.63252608334088,3.3952389497818567,-9999.0,0.68970300989189803,1.8367205951928853,-212.19162756450504,-8.1214325926979684E-003,0.92413403625467416,0.16901609034384485,0,62.137341054097739,-9.4295812323553694,21.329738422391969,53.114064555789277,81.002299743680950,113.60687713537573,170.20380383227106,0.54082712717934933,1.0110289995732260,141.91329220992526,1.0197901186012288,117.44369027001056,1.1303770935531361,-6.3354583034632732,1.1303770935531361,2.6856610483635004,1.1303770935531361,-9999.0,1.0000000000000000,800000009,800000019,800000009,800000019,811111109,811111109,899999999,899999999,89999,89999,89,89,29,12,19,9,113,59,0,0,0,0,0,0,18000,0,0,0,0,101,0,15809,18000,0,16,18000,18000,18000,18000,69,3.0097321909843151,0.45942082313565985,0.20428817626579557,74.596505207193104,1.1035176307654320,25989.093318482228,-9999.0,0.12156499402929605,-6.3354583034632731E-003,2.6856610483635004,-9999.0,296.26630514356816,100191.27347222224,454.43431247711237,17.432815843221512,14.984573357523047,68.913872901778291,25.012272365973931,0.16139774246859745,-0.13473259864969581,-4.9054731362873902E-002,-3.5645921677176978E-002,1.7155811111600805,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-05T160000_AIU-0305.ghg,2015-09-05,16:30,248.687,1,18000,17529,2.2736274927946196,0,-718.77044735181812,0,139.86952228554992,1,-45.003104467955765,2,3.2020952398274081,1,-9999.0,-9999.0,1.2905488643790415,6.2129143503138229,-0.54840784613562199,0.14223501404387504,-9999.0,1.5227165840161552E-010,7.3197862245109978E-012,-9999.0,17.847059298568304,451.49712362006068,461.51369052996523,0.0000000000000000,1,857.91840827751309,21.703726488378461,22.185228622482978,-0.29999999999999999,0,-9999.0,-9999.0,-9999.0,-9999.0,1,307.37575137317020,305.27087734766991,101016.26396217127,1.1434843436021214,1017.7607739390196,2.5298124249314279E-002,0.20749577154081603,1.5459689982044861E-002,2177.8955166684973,4770.0821208187817,1.3519809054267301E-002,45.657400889665659,2592.1866041502849,292.02990226638121,8.9520436846006750E-004,0.16600168226327930,4.1533888510201220E-002,0.18692746737270774,-1.1999558386437537E-014,8.5320307314623412E-015,0.18692746737270774,19.449935812356287,130.30897840437657,63.983884731219639,12.948329571037522,-9999.0,1.4100825712797140,4.1199275250928942,343.55474492020841,5.0160855743681884E-003,-5.1388639612596654,-0.43799558885021977,0,61.019216423183231,-9.2599015058616594,20.945922419060309,52.158308438447420,79.544711360147161,111.56258870250328,167.14108724170248,2.2266909683661744,1.0210790473825313,-693.33869037845614,1.0256656555851160,185.75645408432607,1.1448899606549943,-9.0242696764348267,1.1448899606549943,4.2526051971229863,1.1448899606549943,-9999.0,1.0000000000000000,800000009,800000019,800000009,800000019,811110019,811111019,899999999,899999999,89999,89999,89,89,63,47,5,4,17,11,0,0,0,0,0,0,16882,0,0,0,0,101,0,17501,18000,0,16,18000,18000,18000,18000,71,1.1644528858199474,6.1818432836523414,0.89355888071350009,37.837531947941237,5.0991815139751373E-002,1203.1415659964130,-9999.0,-0.59575748112027493,-9.0242696764348262E-003,4.2526051971229863,-9999.0,296.94320578681101,100419.26999999999,438.73570439571807,21.090568208040988,18.345632270442167,70.622296991454192,18.867766225234600,1.7215041884311895,-2.4869256976074505E-002,-2.1510216887326069E-002,-4.1260460670803295E-003,1.8266907604071785,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-05T163000_AIU-0305.ghg,2015-09-05,17:00,248.708,1,18000,17916,0.73040878865556313,2,-9.1427616964876339,2,143.33787087641824,1,4.6520755169946382,1,3.2539346705512693,1,-2.2388460552626104E-002,1,-9.9298457344436475,6.1225043401209787,-1.0173682996033855,0.13898789636757367,-9999.0,5.5990849951399171E-010,3.3424677028216738E-011,9.9714991926143410E-013,17.315720364506866,424.75827460550255,435.80893251290911,0.10000000000000001,0,1033.6909712871652,25.356657661162604,26.016345220513795,-0.59999999999999998,0,3.0837840787216197E-002,0.75906192444536069,0.77880994151547878,-0.10000000000000001,0,307.59296224371514,296.60717268272015,100528.77372673771,1.1694513603600889,1019.7250798994409,2.4530211025823482E-002,0.21085496665172224,1.8627111621748935E-002,2549.7574625213579,2879.5177105521902,1.5928077261813958E-002,88.548073629746966,329.76024803083254,294.57828008589348,1.2651959752154618,-0.85359604520883248,0.51516641478887881,1.5751426810052367,-1.6501770416005043E-014,3.2335270362858930E-014,1.5751426810052367,27.908563559819861,254.00655399412042,324.99403728247006,19.075626297148645,-9999.0,0.79029987527792855,3.4513174293337010,4740.6439575073236,3.6351601500698392E-004,-6.3784690260749427E-002,-9.7010830495815690E-003,0,52.837358272602394,-8.0182729657002518,18.137355280516871,45.164579150644194,68.878832918444473,96.603542533423422,144.72971018531180,0.72361014228906306,1.0093954547748505,-0.95962469281461849,1.0197405509975899,122.46554130225843,1.1503612107801060,3.2313849116922926,1.1503612107801060,2.7801087622880760,1.1503612107801060,-2.0523808542878622E-002,1.2070398131554154,800000009,800000009,800000009,800000019,811110019,811110019,899999999,899999999,89999,89999,89,89,21,46,18,49,2,0,0,0,0,0,0,0,19,0,0,0,0,101,0,12130,18000,0,16,18000,18000,18000,18000,78,5.5045657875851726,0.99578601666953426,0.40228305441269535,15.246088826107901,7.9560568295088563E-002,6173.7162980792755,1.9966768342589447E-006,-8.0470398196161546E-004,3.2313849116922927E-003,2.7801087622880760,-2.0523808542878622E-005,297.49547513665095,100679.10974999999,425.36863520728105,25.393030053351016,21.352175623681713,78.371993447197184,0.75255197050262845,35.487112151339076,8.5254935882017061E-002,-7.5937762727629393E-002,0.29335289271199011,1.8415327658219303,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-05T170000_AIU-0305.ghg,2015-09-05,17:30,248.729,1,18000,18000,0.25398653977813446,1,-14.703450091273286,1,-89.360016068459132,2,11.484610099832850,1,-2.0287489710488043,2,-0.28057059681755203,1,0.10126892066191373,6.2907272020651090,-0.53358755054705720,0.14281897989544953,-3.0452944206869442E-004,-2.6492447429139561E-010,-1.8777501103113353E-011,-4.8207370770531968E-013,16.736601769122721,410.72831962800552,423.04392680611932,-0.20000000000000001,0,1186.2684979281958,29.111887437065143,29.984801606248993,0.0000000000000000,1,3.0455003037408876E-002,0.75114894137991739,0.77367199336393822,0.0000000000000000,1,310.34301774003768,296.69550547653796,100515.63527941548,1.1672744589835278,1021.8981988293093,2.4540723696118306E-002,-0.13146293332396250,2.1376558698928929E-002,2926.9847820554892,2894.8891663965537,1.8313224053187811E-002,100.00000000000000,0.0000000000000000,296.85013896308186,6.8131113427694526E-002,0.46520225056685011,7.6831507045581601E-002,0.47640115766460611,1.6431024014978497E-014,-1.5829048091480168E-014,0.47640115766460611,6.4370909218039802,138.33200909251127,81.667990907488743,9.2808985956551915,-9999.0,0.46646478104765116,0.46732231701137850,606.50897259292231,2.8413429609006743E-003,0.16454171270525403,-2.6425290840150030E-002,0,62.228095668843160,-9.4433535952765322,21.360891544818941,53.191640235478040,81.120607549937574,113.77280551583016,170.45239478230150,0.25074067830517338,1.0129450932928026,-19.486745457433194,1.0213824804526699,-74.189591170760579,1.1401499355164331,11.413734243982871,1.1401499355164331,-1.6843333671169436,1.1401499355164331,-0.22917441200959343,1.2014358809279666,800000009,800000009,800000009,800000019,801110019,811110019,899999999,899999999,89999,89999,89,89,36,59,9,34,1,5,0,0,0,0,0,0,0,0,0,0,0,101,0,303,18000,0,16,18000,18000,18000,18000,89,0.49059519284590070,0.35094463642457946,9.3104804752276921E-002,4.9120801185650355E-002,3.8929538573389167E-003,184.65493712367311,3.1765993754963649E-006,-1.6336487911690543E-002,1.1413734243982870E-002,-1.6843333671169436,-2.2917441200959342E-004,297.60648600090877,100812.25283333333,410.74973063659661,29.113340979946969,23.664573852645017,87.879593679216541,0.74282980901831042,37.016468128522249,5.1882702594716361E-003,3.5470692656826737E-002,4.6120966476430443E-002,2.0830929471651722,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-05T173000_AIU-0305.ghg,2015-09-05,18:00,248.749,1,18000,18000,0.20385554735219916,1,-25.207265780744937,2,-98.881835046351227,2,1.4719612554382986,1,-2.2449255648772470,2,-0.17457945009041811,1,9.6327548333031954E-004,1.1579991821469571,-8.3149933190915112E-002,2.6290187342195515E-002,4.5783701778201067E-003,-2.0724476595808050E-010,-1.5118602473096771E-011,-4.3914977615099372E-013,16.644008049064212,408.54154794776457,421.09146173554427,0.0000000000000000,0,1214.1881609870086,29.803296737613127,30.718818810037654,0.0000000000000000,1,3.5268501837485845E-002,0.87013958146030324,0.89686924160262427,-0.69999999999999996,0,310.94799186621765,296.69634578004542,100494.87275871115,1.1667215342832595,1022.2886026983668,2.4545863396811703E-002,-0.14547117660404560,2.1879671035868988E-002,2995.8819115422598,2895.0357372601288,1.8753121797233398E-002,100.00000000000000,0.0000000000000000,297.23711111203824,0.30033092569067887,-0.11585041386959281,0.11349284104236172,0.34132185439537499,-4.2442899339454631E-014,-1.2451614139283752E-014,0.34132185439537499,4.3140818691825169,241.09374864874059,338.90625135125941,19.421177471590756,-9999.0,0.41800132665740042,0.61244285613100258,254.56233691952539,6.7696581546734681E-003,0.25492311878040025,-5.0560032876904873E-002,0,69.947258289726122,-10.614766303715509,24.010630280823023,59.789864343671930,91.183315637858655,127.88589668745190,191.59637709931636,0.20082145855519293,1.0151083894063659,-30.275476353966020,1.0229051933978159,-80.560427215539349,1.1435481410217272,3.1261118163117851,1.1435481410217272,-1.8289725558675354,1.1435481410217272,-0.13892390037890737,1.2064883184643023,800000009,800000009,800000009,800000019,800000019,801110019,899999999,899999999,89999,89999,89,89,10,2,1,6,2,2,6,0,0,0,0,0,19,0,0,0,0,101,0,706,18000,0,16,18000,18000,18000,18000,93,0.93416831686414159,0.23490518384603193,5.5812211551831706E-002,6.7010539898903529E-002,3.6510553470464665E-003,181.35497635665794,2.1142861928302131E-006,-2.5383426813660254E-002,3.1261118163117851E-003,-1.8289725558675354,-1.3892390037890736E-004,297.58599591742620,100950.71855555556,407.88907370927592,29.755548362890842,24.050348756949141,92.416450114356266,0.86050643723706455,36.745431534277074,2.2968734719541341E-002,-8.8857115610619861E-003,6.9405737105840776E-002,2.1356467150847114,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-05T180000_AIU-0305.ghg,2015-09-05,18:30,248.770,0,18000,18000,0.20829152255616634,1,-18.015066014443192,2,23.183855473860120,1,24.515072586031494,1,0.52630939842864621,1,0.21142082967583417,1,-8.1616145321549260E-002,0.63878549238419324,0.33314896574195124,1.4501419257066049E-002,-2.0788274949657495E-005,2.8505305994752262E-010,2.0618745375719630E-011,5.9080626536889859E-013,17.008576139845740,417.29906817661845,430.28706685436538,0.20000000000000001,0,1230.2814805621856,30.184496998007198,31.123958015285691,0.20000000000000001,0,3.5252290749921318E-002,0.86959954697660935,0.89666492676682075,0.0000000000000000,1,309.50566905212389,296.62518574278965,100516.78443161136,1.1670857101556389,1022.5005801371433,2.4534626810942633E-002,3.4104849018176273E-002,2.2169672659582529E-002,3034.8624293382941,2882.6465017278788,1.8995753668019848E-002,100.00000000000000,0.0000000000000000,297.45261802160479,0.46731967607822877,-0.34242231625534464,0.23555634236971917,0.62540188099337402,-7.5918419277458354E-014,1.6759372307463942E-014,0.62540188099337402,4.1701102941770918,256.23160466826346,323.76839533173654,22.126203476060802,-9999.0,0.42245885876590761,0.92535595855119357,367.78892247574277,4.6855679839396440E-003,-0.77705220491713489,-3.5734287050556389E-002,0,71.934437716362311,-10.916328448294845,24.692764672952976,61.488475429369977,93.773804719467748,131.51909445771463,197.03956941448553,0.20588800453308850,1.0116739099420995,-16.347134976089450,1.0207023859152240,22.126389447003543,1.1408112381928148,22.055381502804753,1.1408112381928148,0.50230328309200023,1.1408112381928148,0.17640820227004400,1.2017171716474744,800000009,800000009,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,13,7,1,18,6,2,0,0,0,0,0,0,0,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,93,1.0352449807836996,0.76231398768367375,5.3152948635013901E-002,0.40553578203136992,3.8639641881890292E-002,60.679708979290218,4.4753775927635727E-006,-1.3698573172141957E-002,2.2055381502804752E-002,0.50230328309200023,1.7640820227004400E-004,297.50669141981336,101027.05822222223,416.39530574120380,30.119228300041613,24.265978320068776,93.876878108978232,0.85976358307566358,36.754052082027748,3.5658519560774891E-002,-2.6304440261878729E-002,0.14381124533819764,2.0100552410053014,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-05T183000_AIU-0305.ghg,2015-09-05,19:00,248.791,0,18000,18000,0.10526800453474827,2,-6.0717471909437570,2,-22.368838722938907,2,22.715771223613658,2,-0.50776892073107616,2,0.95918803503821948,2,-8.9423525663133274E-002,0.56588270240979277,0.43276699287104742,1.2845443280358795E-002,8.1257105660036116E-003,5.4592524625337238E-012,3.8871198096332633E-013,1.3673068393880129E-014,17.492040531582290,428.66203932221515,442.15746973431715,0.0000000000000000,0,1245.4755981309677,30.521774109597381,31.482681399641667,0.0000000000000000,1,4.3810002958874987E-002,1.0804426908684968,1.1144579238756813,0.29999999999999999,0,308.75051965501575,296.54731332954344,100607.29286072428,1.1682926021520612,1022.6874590453974,2.4506119714750019E-002,-3.2903426063373736E-002,2.2443470662863195E-002,3071.5367527470476,2869.1416855230136,1.9210487699332385E-002,100.00000000000000,0.0000000000000000,297.65317686600315,-1.7624445312203923E-003,-3.9222566875858457E-003,0.14585610889659717,0.14591948057305124,3.1153748758539899E-014,3.1209923465915339E-016,0.14591948057305124,3.9166372480240081,334.19650564858546,245.80349435141454,88.311331860138566,-9999.0,0.30017352268801561,0.37992569008635052,391.73026413143731,4.3992005668006817E-003,0.27143774722275910,-1.6929601738403865E-002,0,26.342793980114170,-3.9976206176319380,9.0426287217795700,22.517424085164819,34.340492493965890,48.163028998872591,72.156993893281538,0.10272602916457386,1.0247451925363726,-7.1705921702599946,1.0274712220821467,-18.079577393772968,1.1474679407899877,20.247387470248455,1.1474679407899877,-0.41040340154519761,1.1474679407899877,0.78856159745772259,1.2109256832979167,800000009,800000009,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,3,19,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,101,0,505,18000,0,16,18000,18000,18000,18000,93,4.1946401098943306E-002,0.38723800034315253,0.33066697873060519,6.3237440112918042E-002,2.3358738236331781E-002,8.6816576672679879,1.0158110458671550E-005,-6.0015090531375295E-003,2.0247387470248453E-002,-0.41040340154519761,7.8856159745772263E-004,297.38570452541774,101025.32841666667,428.06567947302966,30.479331714418194,24.464321068127944,94.579969248029883,1.0675679246071212,36.407148730701856,-1.4465107371045778E-004,-3.3791803803500861E-004,8.8595961513568036E-002,1.9444549112982212,9999.9902343750000,9999.9902343750000,9999.9902343750000
